timestamp_utc,gpu_name,gpu_memory_total_mib,gpu_memory_used_mib,gpu_utilization_pct,gpu_memory_utilization_pct,gpu_temperature_c,gpu_power_w,ram_total_mib,ram_used_mib,ram_available_mib,load_1m,disk_available_gib
2026-08-26T10:39:05+00:00,NVIDIA H200,143771,21427,77,42,55,518.82,76293,4568,71725,1.07,9387,
2026-08-26T10:39:35+00:00,NVIDIA H200,143771,21427,79,43,56,515.23,76293,4568,71725,1.20,9387,
2026-08-26T10:40:06+00:00,NVIDIA H200,143771,21427,76,41,55,505.83,76293,4568,71725,1.50,9387,
2026-08-26T10:40:36+00:00,NVIDIA H200,143771,21427,78,43,56,531.82,76293,4567,71726,1.30,9387,
2026-08-26T10:41:06+00:00,NVIDIA H200,143771,21427,78,43,54,536.93,76293,4568,71725,1.11,9387,
2026-08-26T10:41:36+00:00,NVIDIA H200,143771,21427,76,41,54,534.14,76293,4567,71725,1.07,9387,
2026-08-26T10:42:06+00:00,NVIDIA H200,143771,21427,79,43,54,522.95,76293,4544,71749,1.04,9387,
2026-08-26T10:42:36+00:00,NVIDIA H200,143771,21427,77,42,53,531.96,76293,4546,71747,1.02,9387,
2026-08-26T10:43:06+00:00,NVIDIA H200,143771,21427,73,39,51,491.75,76293,4547,71746,1.01,9387,
2026-08-26T10:43:36+00:00,NVIDIA H200,143771,21427,80,43,53,532.89,76293,4545,71748,1.01,9387,
2026-08-26T10:44:06+00:00,NVIDIA H200,143771,21427,76,41,52,513.65,76293,4547,71746,1.12,9387,
2026-08-26T10:44:37+00:00,NVIDIA H200,143771,21427,76,41,54,529.96,76293,4546,71747,0.99,9387,
2026-08-26T10:45:07+00:00,NVIDIA H200,143771,21427,77,42,55,535.17,76293,4546,71747,1.00,9387,
2026-08-26T10:45:37+00:00,NVIDIA H200,143771,21427,76,41,56,532.40,76293,4552,71741,1.08,9387,
2026-08-26T10:46:07+00:00,NVIDIA H200,143771,21427,77,42,56,537.53,76293,4553,71740,1.20,9387,
2026-08-26T10:46:37+00:00,NVIDIA H200,143771,21427,77,42,55,555.45,76293,4610,71683,2.01,9387,
2026-08-26T10:47:07+00:00,NVIDIA H200,143771,21427,17,8,49,457.27,76293,4693,71600,1.61,9387,
2026-08-26T10:47:37+00:00,NVIDIA H200,143771,21427,81,44,56,541.22,76293,4671,71622,1.96,9387,
2026-08-26T10:48:07+00:00,NVIDIA H200,143771,21427,77,42,55,540.26,76293,4722,71571,1.94,9387,
2026-08-26T10:48:38+00:00,NVIDIA H200,143771,21427,80,44,55,538.01,76293,4707,71586,1.63,9387,
2026-08-26T10:49:08+00:00,NVIDIA H200,143771,21427,78,42,54,528.41,76293,4730,71563,2.19,9387,
2026-08-26T10:49:38+00:00,NVIDIA H200,143771,21427,79,43,56,550.60,76293,4725,71568,2.19,9387,
2026-08-26T10:50:08+00:00,NVIDIA H200,143771,21427,76,41,56,482.24,76293,4721,71572,2.25,9387,
2026-08-26T10:50:38+00:00,NVIDIA H200,143771,21427,74,41,55,512.71,76293,4755,71538,2.08,9387,
2026-08-26T10:51:08+00:00,NVIDIA H200,143771,21427,81,44,53,533.92,76293,4746,71547,2.18,9387,
2026-08-26T10:51:38+00:00,NVIDIA H200,143771,21427,76,41,51,530.81,76293,4760,71533,2.41,9387,
2026-08-26T10:52:08+00:00,NVIDIA H200,143771,21427,81,44,51,527.48,76293,4747,71546,2.04,9387,
2026-08-26T10:52:39+00:00,NVIDIA H200,143771,21427,77,42,50,505.92,76293,4753,71540,1.75,9387,
2026-08-26T10:53:09+00:00,NVIDIA H200,143771,21427,82,45,50,525.10,76293,4907,71386,1.52,9387,
2026-08-26T10:53:39+00:00,NVIDIA H200,143771,21427,73,40,50,533.39,76293,4908,71385,1.47,9387,
2026-08-26T10:54:09+00:00,NVIDIA H200,143771,21427,81,44,49,543.87,76293,4754,71539,1.28,9387,
2026-08-26T10:54:39+00:00,NVIDIA H200,143771,21427,82,44,50,540.49,76293,4757,71536,1.17,9387,
2026-08-26T10:55:09+00:00,NVIDIA H200,143771,21427,72,39,52,503.78,76293,4734,71559,1.10,9387,
2026-08-26T10:55:39+00:00,NVIDIA H200,143771,21427,82,45,53,537.79,76293,4811,71481,1.30,9387,
2026-08-26T10:56:09+00:00,NVIDIA H200,143771,21427,0,0,43,123.62,76293,6117,70176,1.90,9387,
2026-08-26T10:56:40+00:00,NVIDIA H200,143771,21427,0,0,37,120.03,76293,6652,69641,13.83,9387,
2026-08-26T10:57:10+00:00,NVIDIA H200,143771,21427,0,0,36,118.82,76293,6665,69628,21.04,9387,
2026-08-26T10:57:40+00:00,NVIDIA H200,143771,21427,0,0,35,118.48,76293,6658,69635,25.36,9387,
2026-08-26T10:58:10+00:00,NVIDIA H200,143771,21427,10,0,35,132.90,76293,6641,69652,17.74,9387,
2026-08-26T10:58:40+00:00,NVIDIA H200,143771,21427,9,0,36,131.56,76293,6632,69661,11.51,9387,
2026-08-26T10:59:10+00:00,NVIDIA H200,143771,21427,10,0,36,131.39,76293,6639,69654,7.47,9387,
2026-08-26T10:59:40+00:00,NVIDIA H200,143771,21427,6,0,36,132.33,76293,6650,69643,5.10,9387,
2026-08-26T11:00:10+00:00,NVIDIA H200,143771,21427,9,0,35,133.08,76293,6661,69632,3.48,9387,
2026-08-26T11:00:41+00:00,NVIDIA H200,143771,21427,10,0,35,132.56,76293,6659,69634,2.50,9387,
2026-08-26T11:01:11+00:00,NVIDIA H200,143771,21427,10,0,34,132.07,76293,6639,69654,1.91,9387,
2026-08-26T11:01:41+00:00,NVIDIA H200,143771,21427,10,0,34,133.79,76293,6640,69653,1.55,9387,
2026-08-26T11:02:11+00:00,NVIDIA H200,143771,21427,11,0,33,129.44,76293,6684,69609,1.40,9387,
2026-08-26T11:02:41+00:00,NVIDIA H200,143771,21427,8,0,33,128.09,76293,6683,69609,1.36,9387,
2026-08-26T11:03:11+00:00,NVIDIA H200,143771,21427,10,0,32,132.17,76293,5179,71114,1.21,9387,
2026-08-26T11:03:41+00:00,NVIDIA H200,143771,21427,10,0,32,133.75,76293,5068,71225,1.36,9387,
2026-08-26T11:04:11+00:00,NVIDIA H200,143771,21427,10,0,33,131.40,76293,5069,71224,2.05,9387,
2026-08-26T11:04:41+00:00,NVIDIA H200,143771,21427,10,0,34,132.34,76293,5087,71206,3.11,9387,
2026-08-26T11:05:12+00:00,NVIDIA H200,143771,21427,10,0,34,129.52,76293,5082,71211,3.10,9387,
2026-08-26T11:05:42+00:00,NVIDIA H200,143771,21427,0,0,34,118.18,76293,6635,69658,5.43,9387,
2026-08-26T11:06:12+00:00,NVIDIA H200,143771,21427,0,0,34,118.01,76293,6572,69721,15.90,9387,
2026-08-26T11:06:42+00:00,NVIDIA H200,143771,21427,0,0,33,118.04,76293,6509,69784,22.32,9387,
2026-08-26T11:07:12+00:00,NVIDIA H200,143771,21427,11,1,34,136.84,76293,6323,69969,18.53,9387,
2026-08-26T11:07:42+00:00,NVIDIA H200,143771,21427,11,1,34,136.88,76293,6330,69963,11.62,9387,
2026-08-26T11:08:12+00:00,NVIDIA H200,143771,21427,11,1,34,134.65,76293,6331,69962,7.62,9387,
2026-08-26T11:08:42+00:00,NVIDIA H200,143771,21427,11,1,34,133.53,76293,6411,69882,5.09,9387,
2026-08-26T11:09:13+00:00,NVIDIA H200,143771,21427,11,1,35,137.54,76293,6475,69818,3.56,9387,
2026-08-26T11:09:43+00:00,NVIDIA H200,143771,21427,11,1,35,135.22,76293,6472,69821,3.01,9387,
2026-08-26T11:10:13+00:00,NVIDIA H200,143771,21427,11,1,36,137.82,76293,6477,69816,2.22,9387,
2026-08-26T11:10:43+00:00,NVIDIA H200,143771,21427,10,1,35,136.46,76293,6506,69787,1.92,9387,
2026-08-26T11:11:13+00:00,NVIDIA H200,143771,21427,9,1,34,134.50,76293,6502,69791,2.20,9387,
2026-08-26T11:11:43+00:00,NVIDIA H200,143771,21427,11,1,32,135.73,76293,6476,69817,1.78,9387,
2026-08-26T11:12:13+00:00,NVIDIA H200,143771,21427,10,1,31,135.94,76293,4758,71535,1.65,9387,
2026-08-26T11:12:43+00:00,NVIDIA H200,143771,21427,11,1,30,133.68,76293,4754,71539,1.39,9387,
2026-08-26T11:13:14+00:00,NVIDIA H200,143771,21427,11,1,29,135.18,76293,4749,71544,1.24,9387,
2026-08-26T11:13:44+00:00,NVIDIA H200,143771,21427,11,1,28,133.00,76293,4750,71543,1.06,9387,
2026-08-26T11:14:14+00:00,NVIDIA H200,143771,21427,10,1,28,132.29,76293,4749,71544,0.99,9387,
2026-08-26T11:14:44+00:00,NVIDIA H200,143771,21427,11,1,28,133.98,76293,4749,71544,0.99,9387,
2026-08-26T11:15:14+00:00,NVIDIA H200,143771,21427,11,1,28,133.04,76293,4748,71545,1.00,9387,
2026-08-26T11:15:44+00:00,NVIDIA H200,143771,21427,11,1,30,134.44,76293,4752,71541,1.14,9387,
2026-08-26T11:16:14+00:00,NVIDIA H200,143771,21427,10,1,31,135.86,76293,4751,71542,1.21,9387,
2026-08-26T11:16:44+00:00,NVIDIA H200,143771,21427,11,1,31,135.84,76293,4750,71543,1.20,9387,
2026-08-26T11:17:14+00:00,NVIDIA H200,143771,21427,11,1,32,134.38,76293,4749,71544,1.12,9387,
2026-08-26T11:17:45+00:00,NVIDIA H200,143771,21427,11,1,32,136.37,76293,4750,71543,1.07,9387,
2026-08-26T11:18:15+00:00,NVIDIA H200,143771,21427,11,1,32,135.27,76293,4757,71536,1.04,9387,
2026-08-26T11:18:45+00:00,NVIDIA H200,143771,21427,11,1,33,132.32,76293,4761,71532,1.28,9387,
2026-08-26T11:19:15+00:00,NVIDIA H200,143771,21427,10,1,32,134.37,76293,4810,71483,2.38,9387,
2026-08-26T11:19:45+00:00,NVIDIA H200,143771,21427,14,2,32,140.95,76293,4797,71496,2.18,9387,
2026-08-26T11:20:15+00:00,NVIDIA H200,143771,21427,11,1,32,134.68,76293,4774,71519,1.79,9387,
2026-08-26T11:20:45+00:00,NVIDIA H200,143771,21427,11,1,33,133.20,76293,4773,71520,1.48,9387,
2026-08-26T11:21:15+00:00,NVIDIA H200,143771,21427,11,1,34,134.95,76293,4772,71521,1.40,9387,
2026-08-26T11:21:46+00:00,NVIDIA H200,143771,21427,10,1,35,134.79,76293,4788,71505,1.31,9387,
2026-08-26T11:22:16+00:00,NVIDIA H200,143771,21427,11,1,35,133.91,76293,4882,71411,1.74,9387,
2026-08-26T11:22:46+00:00,NVIDIA H200,143771,21427,10,1,35,138.02,76293,4768,71525,1.45,9387,
2026-08-26T11:23:16+00:00,NVIDIA H200,143771,21427,11,1,35,137.99,76293,4768,71525,1.27,9387,
2026-08-26T11:23:46+00:00,NVIDIA H200,143771,21427,11,1,35,136.00,76293,4768,71525,1.23,9387,
2026-08-26T11:24:16+00:00,NVIDIA H200,143771,21427,11,1,35,136.13,76293,4768,71525,1.14,9387,
2026-08-26T11:24:46+00:00,NVIDIA H200,143771,21427,11,1,34,134.80,76293,4767,71526,1.08,9387,
2026-08-26T11:25:16+00:00,NVIDIA H200,143771,21427,13,2,33,136.99,76293,4766,71527,1.12,9387,
2026-08-26T11:25:47+00:00,NVIDIA H200,143771,21427,17,2,33,138.48,76293,4767,71526,1.07,9387,
2026-08-26T11:26:17+00:00,NVIDIA H200,143771,21427,11,1,32,136.87,76293,4759,71534,1.09,9387,
2026-08-26T11:26:47+00:00,NVIDIA H200,143771,21427,10,1,31,133.60,76293,4752,71541,1.06,9387,
2026-08-26T11:27:17+00:00,NVIDIA H200,143771,21427,11,1,31,134.72,76293,4750,71543,1.16,9387,
2026-08-26T11:27:47+00:00,NVIDIA H200,143771,21427,11,1,30,136.70,76293,4752,71541,1.10,9387,
2026-08-26T11:28:17+00:00,NVIDIA H200,143771,21427,12,1,31,133.51,76293,4753,71540,1.36,9387,
2026-08-26T11:28:47+00:00,NVIDIA H200,143771,21427,10,1,32,134.57,76293,4750,71543,1.22,9387,
2026-08-26T11:29:17+00:00,NVIDIA H200,143771,21427,11,1,33,135.76,76293,4749,71544,1.13,9387,
2026-08-26T11:29:48+00:00,NVIDIA H200,143771,21427,11,1,33,134.24,76293,4751,71542,1.39,9387,
2026-08-26T11:30:18+00:00,NVIDIA H200,143771,21427,12,1,34,135.20,76293,4779,71514,1.93,9387,
2026-08-26T11:30:48+00:00,NVIDIA H200,143771,21427,10,1,34,134.78,76293,4854,71439,2.08,9387,
2026-08-26T11:31:18+00:00,NVIDIA H200,143771,21427,11,1,35,137.45,76293,4822,71471,2.34,9387,
2026-08-26T11:31:48+00:00,NVIDIA H200,143771,21427,10,1,34,137.23,76293,4821,71472,2.28,9387,
2026-08-26T11:32:18+00:00,NVIDIA H200,143771,21427,12,1,34,138.21,76293,4822,71471,1.77,9387,
2026-08-26T11:32:48+00:00,NVIDIA H200,143771,21427,12,1,34,138.01,76293,4742,71551,1.52,9387,
2026-08-26T11:33:18+00:00,NVIDIA H200,143771,21427,12,1,34,134.96,76293,4740,71553,1.45,9387,
2026-08-26T11:33:48+00:00,NVIDIA H200,143771,21427,11,1,33,135.88,76293,4740,71553,1.27,9387,
2026-08-26T11:34:19+00:00,NVIDIA H200,143771,21427,11,1,32,134.71,76293,4739,71554,1.16,9387,
2026-08-26T11:34:49+00:00,NVIDIA H200,143771,21427,11,1,31,133.76,76293,4739,71554,1.10,9387,
2026-08-26T11:35:19+00:00,NVIDIA H200,143771,21427,11,1,29,133.15,76293,4739,71554,1.06,9387,
2026-08-26T11:35:49+00:00,NVIDIA H200,143771,21427,11,1,29,133.45,76293,4739,71554,1.03,9387,
2026-08-26T11:36:19+00:00,NVIDIA H200,143771,21427,11,1,28,134.05,76293,4738,71555,1.02,9387,
2026-08-26T11:36:49+00:00,NVIDIA H200,143771,21427,11,1,27,131.76,76293,4737,71556,1.01,9387,
2026-08-26T11:37:19+00:00,NVIDIA H200,143771,21427,11,1,27,132.89,76293,4737,71556,1.00,9387,
2026-08-26T11:37:49+00:00,NVIDIA H200,143771,21427,11,1,27,133.29,76293,4737,71556,1.31,9387,
2026-08-26T11:38:20+00:00,NVIDIA H200,143771,21427,11,1,29,134.64,76293,4738,71555,1.26,9387,
2026-08-26T11:38:50+00:00,NVIDIA H200,143771,21427,12,1,30,135.31,76293,4738,71555,1.16,9387,
2026-08-26T11:39:20+00:00,NVIDIA H200,143771,21427,11,1,32,133.33,76293,4738,71555,1.09,9387,
2026-08-26T11:39:50+00:00,NVIDIA H200,143771,21427,11,1,33,138.45,76293,4737,71556,1.06,9387,
2026-08-26T11:40:20+00:00,NVIDIA H200,143771,21427,10,1,33,135.96,76293,4737,71556,1.33,9387,
2026-08-26T11:40:50+00:00,NVIDIA H200,143771,21427,11,1,33,134.62,76293,4737,71556,1.36,9387,
2026-08-26T11:41:20+00:00,NVIDIA H200,143771,21427,11,1,34,135.04,76293,4737,71556,1.22,9387,
2026-08-26T11:41:50+00:00,NVIDIA H200,143771,21427,11,1,34,137.99,76293,4736,71556,1.13,9387,
2026-08-26T11:42:20+00:00,NVIDIA H200,143771,21427,11,1,34,133.45,76293,4737,71556,1.00,9387,
2026-08-26T11:42:51+00:00,NVIDIA H200,143771,21427,11,1,34,135.60,76293,4738,71555,1.00,9387,
2026-08-26T11:43:21+00:00,NVIDIA H200,143771,21427,11,1,34,137.67,76293,4737,71556,1.00,9387,
2026-08-26T11:43:51+00:00,NVIDIA H200,143771,21427,11,1,34,135.97,76293,4764,71529,1.06,9387,
2026-08-26T11:44:21+00:00,NVIDIA H200,143771,21427,11,1,34,133.89,76293,4771,71522,1.22,9387,
2026-08-26T11:44:51+00:00,NVIDIA H200,143771,21427,11,1,34,135.23,76293,4758,71535,1.19,9387,
2026-08-26T11:45:21+00:00,NVIDIA H200,143771,21427,11,1,34,134.94,76293,4780,71513,1.19,9387,
2026-08-26T11:45:51+00:00,NVIDIA H200,143771,21427,9,1,34,133.88,76293,4768,71525,1.79,9387,
2026-08-26T11:46:21+00:00,NVIDIA H200,143771,21427,9,1,35,135.05,76293,4748,71545,1.63,9387,
2026-08-26T11:46:52+00:00,NVIDIA H200,143771,21427,13,1,36,134.91,76293,4757,71536,1.84,9387,
2026-08-26T11:47:22+00:00,NVIDIA H200,143771,21427,26,3,37,159.88,76293,4751,71542,1.51,9387,
2026-08-26T11:47:52+00:00,NVIDIA H200,143771,21427,9,1,35,132.52,76293,4757,71536,1.50,9387,
2026-08-26T11:48:22+00:00,NVIDIA H200,143771,21427,10,1,34,133.58,76293,4770,71523,1.38,9387,
2026-08-26T11:48:52+00:00,NVIDIA H200,143771,21427,11,1,33,133.24,76293,4755,71538,1.40,9387,
2026-08-26T11:49:22+00:00,NVIDIA H200,143771,21427,12,1,33,143.97,76293,4744,71549,1.24,9387,
2026-08-26T11:49:52+00:00,NVIDIA H200,143771,21427,10,1,33,134.92,76293,4743,71550,1.25,9387,
2026-08-26T11:50:22+00:00,NVIDIA H200,143771,21427,11,1,33,134.47,76293,4744,71549,1.15,9387,
2026-08-26T11:50:53+00:00,NVIDIA H200,143771,21427,11,1,33,136.93,76293,4744,71549,1.16,9387,
2026-08-26T11:51:23+00:00,NVIDIA H200,143771,21427,10,1,33,134.37,76293,4744,71549,1.10,9387,
2026-08-26T11:51:53+00:00,NVIDIA H200,143771,21427,10,1,32,135.89,76293,4745,71548,1.06,9387,
2026-08-26T11:52:23+00:00,NVIDIA H200,143771,21427,11,1,33,135.06,76293,4743,71550,1.03,9387,
2026-08-26T11:52:53+00:00,NVIDIA H200,143771,21427,11,1,34,134.49,76293,4604,71689,1.02,9387,
2026-08-26T11:53:23+00:00,NVIDIA H200,143771,21427,11,1,33,137.20,76293,4606,71687,1.01,9387,
2026-08-26T11:53:53+00:00,NVIDIA H200,143771,21427,10,1,33,137.37,76293,4676,71616,1.08,9387,
2026-08-26T11:54:23+00:00,NVIDIA H200,143771,21427,11,1,34,135.95,76293,4754,71539,1.31,9387,
2026-08-26T11:54:54+00:00,NVIDIA H200,143771,21427,11,1,33,135.81,76293,4757,71536,1.33,9387,
2026-08-26T11:55:24+00:00,NVIDIA H200,143771,21427,12,1,34,140.11,76293,4754,71539,1.31,9387,
2026-08-26T11:55:54+00:00,NVIDIA H200,143771,21427,10,1,34,136.14,76293,4796,71497,1.24,9387,
2026-08-26T11:56:24+00:00,NVIDIA H200,143771,21427,11,1,34,135.18,76293,4771,71522,1.23,9387,
2026-08-26T11:56:54+00:00,NVIDIA H200,143771,21427,11,1,34,136.61,76293,4745,71548,1.27,9387,
2026-08-26T11:57:24+00:00,NVIDIA H200,143771,21427,11,1,35,134.70,76293,4745,71548,1.39,9387,
2026-08-26T11:57:54+00:00,NVIDIA H200,143771,21427,11,1,35,134.97,76293,4767,71525,1.58,9387,
2026-08-26T11:58:24+00:00,NVIDIA H200,143771,21427,12,1,34,137.00,76293,4898,71395,1.39,9387,
2026-08-26T11:58:54+00:00,NVIDIA H200,143771,21427,11,1,33,135.85,76293,4928,71365,1.36,9387,
2026-08-26T11:59:25+00:00,NVIDIA H200,143771,21427,11,1,32,135.47,76293,4980,71313,1.45,9387,
2026-08-26T11:59:55+00:00,NVIDIA H200,143771,21427,11,1,31,136.02,76293,4956,71337,2.25,9387,
2026-08-26T12:00:25+00:00,NVIDIA H200,143771,21427,12,1,30,135.03,76293,4819,71474,2.28,9387,
2026-08-26T12:00:55+00:00,NVIDIA H200,143771,21427,11,1,28,134.70,76293,4789,71504,1.97,9387,
2026-08-26T12:01:25+00:00,NVIDIA H200,143771,21427,10,1,28,133.65,76293,4832,71461,2.01,9387,
2026-08-26T12:01:55+00:00,NVIDIA H200,143771,21427,11,1,27,133.49,76293,4821,71472,1.73,9387,
2026-08-26T12:02:25+00:00,NVIDIA H200,143771,21427,11,1,26,133.28,76293,4786,71507,1.44,9387,
2026-08-26T12:02:55+00:00,NVIDIA H200,143771,21427,11,1,27,132.85,76293,4788,71505,1.27,9387,
2026-08-26T12:03:26+00:00,NVIDIA H200,143771,21427,11,1,28,132.18,76293,4805,71487,1.22,9387,
2026-08-26T12:03:56+00:00,NVIDIA H200,143771,21427,11,1,29,133.29,76293,4785,71508,1.13,9387,
2026-08-26T12:04:26+00:00,NVIDIA H200,143771,21427,11,1,30,131.82,76293,4782,71511,1.74,9387,
2026-08-26T12:04:56+00:00,NVIDIA H200,143771,21427,11,1,31,133.52,76293,4782,71511,1.38,9387,
2026-08-26T12:05:26+00:00,NVIDIA H200,143771,21427,11,1,32,136.00,76293,4608,71685,1.52,9387,
2026-08-26T12:05:56+00:00,NVIDIA H200,143771,21427,11,1,33,134.48,76293,4611,71682,1.73,9387,
2026-08-26T12:06:26+00:00,NVIDIA H200,143771,21427,11,1,33,134.36,76293,4608,71685,1.47,9387,
2026-08-26T12:06:56+00:00,NVIDIA H200,143771,21427,11,1,34,134.67,76293,4631,71662,1.34,9387,
2026-08-26T12:07:27+00:00,NVIDIA H200,143771,21427,11,1,34,136.54,76293,4671,71622,1.29,9387,
2026-08-26T12:07:57+00:00,NVIDIA H200,143771,21427,11,1,35,134.65,76293,4728,71565,1.66,9387,
2026-08-26T12:08:27+00:00,NVIDIA H200,143771,21427,12,1,35,137.95,76293,4762,71531,1.53,9387,
2026-08-26T12:08:57+00:00,NVIDIA H200,143771,21427,11,1,36,136.81,76293,4758,71535,1.43,9387,
2026-08-26T12:09:27+00:00,NVIDIA H200,143771,21427,11,1,36,137.13,76293,4757,71536,1.32,9387,
2026-08-26T12:09:57+00:00,NVIDIA H200,143771,21427,11,1,35,136.27,76293,4755,71538,1.32,9387,
2026-08-26T12:10:27+00:00,NVIDIA H200,143771,21427,10,1,35,135.97,76293,4778,71515,1.33,9387,
2026-08-26T12:10:57+00:00,NVIDIA H200,143771,21427,14,2,35,140.68,76293,4752,71541,1.20,9387,
2026-08-26T12:11:27+00:00,NVIDIA H200,143771,21427,11,1,34,133.65,76293,4777,71516,1.21,9387,
2026-08-26T12:11:58+00:00,NVIDIA H200,143771,21427,12,1,34,135.60,76293,4754,71539,1.13,9387,
2026-08-26T12:12:28+00:00,NVIDIA H200,143771,21427,11,1,34,135.01,76293,4762,71531,1.08,9387,
2026-08-26T12:12:58+00:00,NVIDIA H200,143771,21427,11,1,34,133.52,76293,4768,71525,1.11,9387,
2026-08-26T12:13:28+00:00,NVIDIA H200,143771,21427,18,0,35,136.89,76293,4904,71389,1.14,9387,
2026-08-26T12:13:58+00:00,NVIDIA H200,143771,21427,24,1,35,137.40,76293,4903,71390,1.13,9387,
2026-08-26T12:14:28+00:00,NVIDIA H200,143771,21427,23,1,36,137.80,76293,4903,71390,1.02,9387,
2026-08-26T12:14:58+00:00,NVIDIA H200,143771,21427,22,1,36,138.78,76293,4952,71341,1.28,9387,
2026-08-26T12:15:28+00:00,NVIDIA H200,143771,21427,23,1,36,137.34,76293,4761,71532,1.58,9387,
2026-08-26T12:15:59+00:00,NVIDIA H200,143771,21427,22,1,36,136.88,76293,4911,71382,1.66,9387,
2026-08-26T12:16:29+00:00,NVIDIA H200,143771,21427,23,1,35,138.16,76293,4911,71382,1.45,9387,
2026-08-26T12:16:59+00:00,NVIDIA H200,143771,21427,22,1,35,137.89,76293,4927,71365,1.27,9387,
2026-08-26T12:17:29+00:00,NVIDIA H200,143771,21427,23,1,34,137.88,76293,4927,71366,1.29,9387,
2026-08-26T12:17:59+00:00,NVIDIA H200,143771,21427,22,1,34,135.95,76293,4769,71524,1.26,9387,
2026-08-26T12:18:29+00:00,NVIDIA H200,143771,21427,23,1,34,136.20,76293,4767,71526,1.02,9387,
2026-08-26T12:18:59+00:00,NVIDIA H200,143771,21427,23,1,33,135.82,76293,4766,71526,1.01,9387,
2026-08-26T12:19:29+00:00,NVIDIA H200,143771,21427,22,1,33,136.91,76293,4766,71527,1.01,9387,
2026-08-26T12:20:00+00:00,NVIDIA H200,143771,21427,22,1,34,136.28,76293,4762,71531,1.08,9387,
2026-08-26T12:20:30+00:00,NVIDIA H200,143771,21427,29,1,34,135.76,76293,4786,71507,1.12,9387,
2026-08-26T12:21:00+00:00,NVIDIA H200,143771,21427,23,1,35,137.15,76293,4765,71528,1.41,9387,
2026-08-26T12:21:30+00:00,NVIDIA H200,143771,21427,24,1,35,139.46,76293,4776,71517,1.12,9387,
2026-08-26T12:22:00+00:00,NVIDIA H200,143771,21427,25,1,35,137.69,76293,4773,71520,1.40,9387,
2026-08-26T12:22:30+00:00,NVIDIA H200,143771,21427,23,1,35,136.24,76293,4775,71518,1.48,9387,
2026-08-26T12:23:00+00:00,NVIDIA H200,143771,21427,24,1,35,139.53,76293,4780,71513,1.36,9387,
2026-08-26T12:23:30+00:00,NVIDIA H200,143771,21427,24,1,35,137.28,76293,4786,71507,1.16,9387,
2026-08-26T12:24:00+00:00,NVIDIA H200,143771,21427,24,1,35,137.55,76293,4786,71507,1.18,9387,
2026-08-26T12:24:31+00:00,NVIDIA H200,143771,21427,23,1,35,137.60,76293,4773,71520,1.68,9387,
2026-08-26T12:25:01+00:00,NVIDIA H200,143771,21427,24,1,35,137.62,76293,4801,71492,1.89,9387,
2026-08-26T12:25:31+00:00,NVIDIA H200,143771,21427,23,1,36,138.46,76293,4776,71517,1.67,9387,
2026-08-26T12:26:01+00:00,NVIDIA H200,143771,21427,23,1,36,139.21,76293,4769,71524,1.53,9387,
2026-08-26T12:26:31+00:00,NVIDIA H200,143771,21427,24,1,36,138.55,76293,4780,71513,1.32,9387,
2026-08-26T12:27:01+00:00,NVIDIA H200,143771,21427,23,1,35,136.39,76293,4790,71503,1.51,9387,
2026-08-26T12:27:31+00:00,NVIDIA H200,143771,21427,24,1,34,138.24,76293,4770,71523,1.65,9387,
2026-08-26T12:28:01+00:00,NVIDIA H200,143771,21427,21,1,33,135.04,76293,4906,71387,1.79,9387,
2026-08-26T12:28:32+00:00,NVIDIA H200,143771,21427,24,1,32,136.64,76293,4873,71420,1.48,9387,
2026-08-26T12:29:02+00:00,NVIDIA H200,143771,21427,24,1,30,136.43,76293,4877,71416,1.29,9387,
2026-08-26T12:29:32+00:00,NVIDIA H200,143771,21427,24,1,29,135.36,76293,4919,71374,1.50,9387,
2026-08-26T12:30:02+00:00,NVIDIA H200,143771,21427,24,1,28,135.64,76293,4918,71375,1.30,9387,
2026-08-26T12:30:32+00:00,NVIDIA H200,143771,21427,80,44,39,508.58,76293,4905,71388,1.18,9387,
2026-08-26T12:31:02+00:00,NVIDIA H200,143771,21427,79,43,47,527.11,76293,4748,71545,1.11,9387,
2026-08-26T12:31:32+00:00,NVIDIA H200,143771,21427,72,39,50,508.94,76293,4749,71544,1.07,9387,
2026-08-26T12:32:02+00:00,NVIDIA H200,143771,21427,81,44,51,528.74,76293,4754,71539,0.97,9387,
2026-08-26T12:32:33+00:00,NVIDIA H200,143771,21427,81,44,52,541.72,76293,4752,71541,0.98,9387,
2026-08-26T12:33:03+00:00,NVIDIA H200,143771,21427,82,44,53,542.26,76293,4798,71495,1.13,9387,
2026-08-26T12:33:33+00:00,NVIDIA H200,143771,21427,80,44,54,547.72,76293,4834,71459,0.93,9387,
2026-08-26T12:34:03+00:00,NVIDIA H200,143771,21427,81,44,55,553.66,76293,4703,71590,1.04,9387,
2026-08-26T12:34:33+00:00,NVIDIA H200,143771,21427,82,44,56,539.35,76293,4772,71521,1.25,9387,
2026-08-26T12:35:03+00:00,NVIDIA H200,143771,21427,77,42,55,533.16,76293,4833,71460,1.15,9387,
2026-08-26T12:35:33+00:00,NVIDIA H200,143771,21427,77,42,56,543.40,76293,4821,71472,1.09,9387,
2026-08-26T12:36:03+00:00,NVIDIA H200,143771,21427,76,41,56,536.83,76293,4819,71474,1.05,9387,
2026-08-26T12:36:34+00:00,NVIDIA H200,143771,21427,81,44,57,530.64,76293,4742,71551,1.14,9387,
